      Time     Sample #  Type  Sub Chan  Num	Aux
[02:03:30.956]   862739     N    0    0    0
[02:03:31.972]   862993     N    0    0    0
[02:03:32.972]   863243     N    0    0    0
[02:03:33.960]   863490     N    0    0    0
[02:03:34.944]   863736     N    0    0    0
[02:03:35.912]   863978     N    0    0    0
[02:03:36.876]   864219     N    0    0    0
[02:03:37.840]   864460     N    0    0    0
[02:03:38.780]   864695     N    0    0    0
[02:03:39.704]   864926     N    0    0    0
[02:03:40.612]   865153     N    0    0    0
[02:03:41.504]   865376     N    0    0    0
[02:03:42.396]   865599     N    0    0    0
[02:03:43.276]   865819     N    0    0    0
[02:03:44.156]   866039     N    0    0    0
[02:03:45.008]   866252     N    0    0    0
[02:03:45.860]   866465     N    0    0    0
[02:03:46.716]   866679     N    0    0    0
[02:03:47.584]   866896     N    0    0    0
[02:03:48.448]   867112     N    0    0    0
[02:03:49.340]   867335     N    0    0    0
[02:03:50.236]   867559     N    0    0    0
[02:03:51.144]   867786     N    0    0    0
[02:03:52.032]   868008     N    0    0    0
[02:03:52.940]   868235     N    0    0    0
[02:03:53.828]   868457     N    0    0    0
[02:03:54.692]   868673     N    0    0    0
[02:03:55.512]   868878     N    0    0    0
[02:03:56.316]   869079     N    0    0    0
[02:03:57.116]   869279     N    0    0    0
[02:03:57.920]   869480     N    0    0    0
[02:03:58.708]   869677     N    0    0    0
[02:03:59.476]   869869     N    0    0    0
[02:04:00.208]   870052     N    0    0    0
[02:04:00.932]   870233     N    0    0    0
[02:04:01.692]   870423     N    0    0    0
[02:04:02.504]   870626     N    0    0    0
[02:04:03.352]   870838     N    0    0    0
[02:04:04.164]   871041     N    0    0    0
[02:04:04.940]   871235     N    0    0    0
[02:04:05.740]   871435     N    0    0    0
[02:04:06.652]   871663     N    0    0    0
[02:04:07.540]   871885     N    0    0    0
[02:04:08.396]   872099     N    0    0    0
[02:04:09.264]   872316     N    0    0    0
[02:04:10.232]   872558     N    0    0    0
[02:04:11.188]   872797     N    0    0    0
[02:04:12.136]   873034     N    0    0    0
[02:04:13.088]   873272     N    0    0    0
[02:04:14.036]   873509     N    0    0    0
[02:04:15.020]   873755     N    0    0    0
[02:04:16.004]   874001     N    0    0    0
[02:04:16.964]   874241     N    0    0    0
[02:04:17.956]   874489     N    0    0    0
[02:04:18.876]   874719     N    0    0    0
[02:04:19.844]   874961     N    0    0    0
[02:04:20.784]   875196     N    0    0    0
[02:04:21.708]   875427     N    0    0    0
[02:04:22.616]   875654     N    0    0    0
[02:04:23.524]   875881     N    0    0    0
[02:04:24.436]   876109     N    0    0    0
[02:04:25.360]   876340     N    0    0    0
[02:04:26.308]   876577     N    0    0    0
[02:04:27.252]   876813     N    0    0    0
[02:04:28.212]   877053     N    0    0    0
[02:04:29.180]   877295     N    0    0    0
[02:04:30.152]   877538     N    0    0    0
[02:04:31.128]   877782     N    0    0    0
[02:04:32.092]   878023     N    0    0    0
[02:04:33.040]   878260     N    0    0    0
[02:04:33.944]   878486     N    0    0    0
[02:04:34.840]   878710     N    0    0    0
[02:04:35.756]   878939     N    0    0    0
[02:04:36.648]   879162     N    0    0    0
[02:04:37.532]   879383     N    0    0    0
[02:04:38.380]   879595     N    0    0    0
[02:04:39.160]   879790     N    0    0    0
[02:04:39.952]   879988     N    0    0    0
[02:04:40.760]   880190     N    0    0    0
[02:04:41.576]   880394     N    0    0    0
[02:04:42.376]   880594     N    0    0    0
[02:04:43.152]   880788     N    0    0    0
[02:04:43.896]   880974     N    0    0    0
[02:04:44.652]   881163     N    0    0    0
[02:04:45.436]   881359     N    0    0    0
[02:04:46.276]   881569     N    0    0    0
[02:04:47.124]   881781     N    0    0    0
[02:04:47.924]   881981     N    0    0    0
[02:04:48.744]   882186     N    0    0    0
[02:04:49.636]   882409     N    0    0    0
[02:04:50.612]   882653     N    0    0    0
[02:04:51.608]   882902     N    0    0    0
[02:04:52.544]   883136     N    0    0    0
[02:04:53.500]   883375     N    0    0    0
[02:04:54.496]   883624     N    0    0    0
[02:04:55.476]   883869     N    0    0    0
[02:04:56.444]   884111     N    0    0    0
[02:04:57.372]   884343     N    0    0    0
[02:04:58.276]   884569     N    0    0    0
[02:04:59.200]   884800     N    0    0    0
[02:05:00.124]   885031     N    0    0    0
[02:05:01.068]   885267     N    0    0    0
[02:05:02.012]   885503     N    0    0    0
[02:05:02.960]   885740     N    0    0    0
[02:05:03.892]   885973     N    0    0    0
[02:05:04.820]   886205     N    0    0    0
[02:05:05.732]   886433     N    0    0    0
[02:05:06.676]   886669     N    0    0    0
[02:05:07.612]   886903     N    0    0    0
[02:05:08.536]   887134     N    0    0    0
[02:05:09.440]   887360     N    0    0    0
[02:05:10.344]   887586     N    0    0    0
[02:05:11.264]   887816     N    0    0    0
[02:05:12.196]   888049     N    0    0    0
[02:05:13.096]   888274     N    0    0    0
[02:05:14.016]   888504     N    0    0    0
[02:05:14.912]   888728     N    0    0    0
[02:05:15.784]   888946     N    0    0    0
[02:05:16.620]   889155     N    0    0    0
[02:05:17.404]   889351     N    0    0    0
[02:05:18.204]   889551     N    0    0    0
[02:05:19.072]   889768     N    0    0    0
[02:05:19.944]   889986     N    0    0    0
[02:05:20.820]   890205     N    0    0    0
[02:05:21.632]   890408     N    0    0    0
[02:05:22.396]   890599     N    0    0    0
[02:05:23.180]   890795     N    0    0    0
[02:05:23.988]   890997     N    0    0    0
[02:05:24.788]   891197     N    0    0    0
[02:05:25.580]   891395     N    0    0    0
[02:05:26.332]   891583     N    0    0    0
[02:05:27.096]   891774     N    0    0    0
[02:05:27.872]   891968     N    0    0    0
[02:05:28.656]   892164     N    0    0    0
[02:05:29.408]   892352     N    0    0    0
[02:05:30.184]   892546     N    0    0    0
[02:05:31.000]   892750     N    0    0    0
[02:05:31.896]   892974     N    0    0    0
[02:05:32.820]   893205     N    0    0    0
[02:05:33.700]   893425     N    0    0    0
[02:05:34.604]   893651     N    0    0    0
[02:05:35.564]   893891     N    0    0    0
[02:05:36.520]   894130     N    0    0    0
[02:05:37.460]   894365     N    0    0    0
[02:05:38.364]   894591     N    0    0    0
[02:05:39.288]   894822     N    0    0    0
[02:05:40.224]   895056     N    0    0    0
[02:05:41.160]   895290     N    0    0    0
[02:05:42.092]   895523     N    0    0    0
[02:05:43.020]   895755     N    0    0    0
[02:05:43.932]   895983     N    0    0    0
[02:05:44.820]   896205     N    0    0    0
[02:05:45.700]   896425     N    0    0    0
[02:05:46.576]   896644     N    0    0    0
[02:05:47.428]   896857     N    0    0    0
[02:05:48.268]   897067     N    0    0    0
[02:05:49.104]   897276     N    0    0    0
[02:05:49.916]   897479     N    0    0    0
[02:05:50.736]   897684     N    0    0    0
[02:05:51.548]   897887     N    0    0    0
[02:05:52.364]   898091     N    0    0    0
[02:05:53.204]   898301     N    0    0    0
[02:05:54.048]   898512     N    0    0    0
[02:05:54.896]   898724     N    0    0    0
[02:05:55.752]   898938     N    0    0    0
[02:05:56.592]   899148     N    0    0    0
[02:05:57.428]   899357     N    0    0    0
[02:05:58.272]   899568     N    0    0    0
[02:05:59.184]   899796     N    0    0    0
[02:06:00.080]   900020     N    0    0    0
[02:06:00.968]   900242     N    0    0    0
[02:06:01.800]   900450     N    0    0    0
[02:06:02.588]   900647     N    0    0    0
[02:06:03.400]   900850     N    0    0    0
[02:06:04.244]   901061     N    0    0    0
[02:06:05.088]   901272     N    0    0    0
[02:06:05.900]   901475     N    0    0    0
[02:06:06.680]   901670     N    0    0    0
[02:06:07.452]   901863     N    0    0    0
[02:06:08.264]   902066     N    0    0    0
[02:06:09.128]   902282     N    0    0    0
[02:06:10.008]   902502     N    0    0    0
[02:06:10.860]   902715     N    0    0    0
[02:06:11.700]   902925     N    0    0    0
[02:06:12.596]   903149     N    0    0    0
[02:06:13.540]   903385     N    0    0    0
[02:06:14.492]   903623     N    0    0    0
[02:06:15.468]   903867     N    0    0    0
[02:06:16.424]   904106     N    0    0    0
[02:06:17.384]   904346     N    0    0    0
[02:06:18.300]   904575     N    0    0    0
[02:06:19.204]   904801     N    0    0    0
[02:06:20.088]   905022     N    0    0    0
[02:06:20.956]   905239     N    0    0    0
[02:06:21.844]   905461     N    0    0    0
[02:06:22.760]   905690     N    0    0    0
[02:06:23.680]   905920     N    0    0    0
[02:06:24.616]   906154     N    0    0    0
[02:06:25.548]   906387     N    0    0    0
[02:06:26.464]   906616     N    0    0    0
[02:06:27.372]   906843     N    0    0    0
[02:06:28.256]   907064     N    0    0    0
[02:06:29.132]   907283     N    0    0    0
[02:06:29.992]   907498     N    0    0    0
[02:06:30.844]   907711     N    0    0    0
[02:06:31.660]   907915     N    0    0    0
[02:06:32.448]   908112     N    0    0    0
[02:06:33.256]   908314     N    0    0    0
[02:06:34.072]   908518     N    0    0    0
[02:06:34.900]   908725     N    0    0    0
[02:06:35.716]   908929     N    0    0    0
[02:06:36.512]   909128     N    0    0    0
[02:06:37.276]   909319     N    0    0    0
[02:06:38.064]   909516     N    0    0    0
[02:06:38.896]   909724     N    0    0    0
[02:06:39.756]   909939     N    0    0    0
[02:06:40.616]   910154     N    0    0    0
[02:06:41.416]   910354     N    0    0    0
[02:06:42.168]   910542     N    0    0    0
[02:06:42.920]   910730     N    0    0    0
[02:06:43.736]   910934     N    0    0    0
[02:06:44.556]   911139     N    0    0    0
[02:06:45.396]   911349     N    0    0    0
[02:06:46.256]   911564     N    0    0    0
[02:06:47.100]   911775     N    0    0    0
[02:06:47.896]   911974     N    0    0    0
[02:06:48.736]   912184     N    0    0    0
[02:06:49.608]   912402     N    0    0    0
[02:06:50.540]   912635     N    0    0    0
[02:06:51.464]   912866     N    0    0    0
[02:06:52.388]   913097     N    0    0    0
[02:06:53.336]   913334     N    0    0    0
[02:06:54.280]   913570     N    0    0    0
[02:06:55.260]   913815     N    0    0    0
[02:06:56.220]   914055     N    0    0    0
[02:06:57.144]   914286     N    0    0    0
[02:06:58.068]   914517     N    0    0    0
[02:06:58.992]   914748     N    0    0    0
[02:06:59.924]   914981     N    0    0    0
[02:07:00.844]   915211     N    0    0    0
[02:07:01.784]   915446     N    0    0    0
[02:07:02.732]   915683     N    0    0    0
[02:07:03.684]   915921     N    0    0    0
[02:07:04.608]   916152     N    0    0    0
[02:07:05.536]   916384     N    0    0    0
[02:07:06.436]   916609     N    0    0    0
[02:07:07.344]   916836     N    0    0    0
[02:07:08.216]   917054     N    0    0    0
[02:07:09.064]   917266     N    0    0    0
[02:07:09.908]   917477     N    0    0    0
[02:07:10.728]   917682     N    0    0    0
[02:07:11.580]   917895     N    0    0    0
[02:07:12.360]   918090     N    0    0    0
[02:07:13.148]   918287     N    0    0    0
[02:07:13.960]   918490     N    0    0    0
[02:07:14.796]   918699     N    0    0    0
[02:07:15.632]   918908     N    0    0    0
[02:07:16.436]   919109     N    0    0    0
[02:07:17.204]   919301     N    0    0    0
[02:07:17.964]   919491     N    0    0    0
[02:07:18.740]   919685     N    0    0    0
[02:07:19.560]   919890     N    0    0    0
[02:07:20.404]   920101     N    0    0    0
[02:07:21.192]   920298     N    0    0    0
[02:07:21.936]   920484     N    0    0    0
[02:07:22.692]   920673     N    0    0    0
[02:07:23.448]   920862     N    0    0    0
[02:07:24.224]   921056     N    0    0    0
[02:07:25.012]   921253     N    0    0    0
[02:07:25.760]   921440     N    0    0    0
[02:07:26.496]   921624     N    0    0    0
[02:07:27.260]   921815     N    0    0    0
[02:07:28.068]   922017     N    0    0    0
[02:07:29.020]   922255     N    0    0    0
[02:07:29.928]   922482     N    0    0    0
[02:07:30.808]   922702     N    0    0    0
[02:07:31.660]   922915     N    0    0    0
[02:07:32.544]   923136     N    0    0    0
[02:07:33.452]   923363     N    0    0    0
[02:07:34.404]   923601     N    0    0    0
[02:07:35.332]   923833     N    0    0    0
[02:07:36.240]   924060     N    0    0    0
[02:07:37.148]   924287     N    0    0    0
[02:07:38.056]   924514     N    0    0    0
[02:07:38.980]   924745     N    0    0    0
[02:07:39.912]   924978     N    0    0    0
[02:07:40.820]   925205     N    0    0    0
[02:07:41.720]   925430     N    0    0    0
[02:07:42.644]   925661     N    0    0    0
[02:07:43.584]   925896     N    0    0    0
[02:07:44.508]   926127     N    0    0    0
[02:07:45.424]   926356     N    0    0    0
[02:07:46.328]   926582     N    0    0    0
[02:07:47.236]   926809     N    0    0    0
[02:07:48.148]   927037     N    0    0    0
[02:07:49.028]   927257     N    0    0    0
[02:07:49.896]   927474     N    0    0    0
[02:07:50.760]   927690     N    0    0    0
[02:07:51.608]   927902     N    0    0    0
[02:07:52.440]   928110     N    0    0    0
[02:07:53.232]   928308     N    0    0    0
[02:07:54.000]   928500     N    0    0    0
[02:07:54.780]   928695     N    0    0    0
[02:07:55.576]   928894     N    0    0    0
[02:07:56.376]   929094     N    0    0    0
[02:07:57.196]   929299     N    0    0    0
[02:07:57.972]   929493     N    0    0    0
[02:07:58.740]   929685     N    0    0    0
[02:07:59.528]   929882     N    0    0    0
[02:08:00.332]   930083     N    0    0    0
[02:08:01.168]   930292     N    0    0    0
[02:08:01.980]   930495     N    0    0    0
[02:08:02.756]   930689     N    0    0    0
[02:08:03.540]   930885     N    0    0    0
[02:08:04.364]   931091     N    0    0    0
[02:08:05.208]   931302     N    0    0    0
[02:08:06.048]   931512     N    0    0    0
[02:08:06.864]   931716     N    0    0    0
[02:08:07.664]   931916     N    0    0    0
[02:08:08.488]   932122     N    0    0    0
[02:08:09.344]   932336     N    0    0    0
[02:08:10.208]   932552     N    0    0    0
[02:08:11.048]   932762     N    0    0    0
[02:08:11.936]   932984     N    0    0    0
[02:08:12.872]   933218     N    0    0    0
[02:08:13.820]   933455     N    0    0    0
[02:08:14.768]   933692     N    0    0    0
[02:08:15.684]   933921     N    0    0    0
[02:08:16.628]   934157     N    0    0    0
[02:08:17.548]   934387     N    0    0    0
[02:08:18.464]   934616     N    0    0    0
[02:08:19.320]   934830     N    0    0    0
[02:08:20.172]   935043     N    0    0    0
[02:08:21.032]   935258     N    0    0    0
[02:08:21.896]   935474     N    0    0    0
[02:08:22.760]   935690     N    0    0    0
[02:08:23.644]   935911     N    0    0    0
[02:08:24.552]   936138     N    0    0    0
[02:08:25.468]   936367     N    0    0    0
[02:08:26.360]   936590     N    0    0    0
[02:08:27.248]   936812     N    0    0    0
[02:08:28.132]   937033     N    0    0    0
[02:08:29.008]   937252     N    0    0    0
[02:08:29.876]   937469     N    0    0    0
[02:08:30.720]   937680     N    0    0    0
[02:08:31.584]   937896     N    0    0    0
[02:08:32.428]   938107     N    0    0    0
[02:08:33.292]   938323     N    0    0    0
[02:08:34.180]   938545     N    0    0    0
[02:08:35.004]   938751     N    0    0    0
[02:08:35.800]   938950     N    0    0    0
[02:08:36.612]   939153     N    0    0    0
[02:08:37.448]   939362     N    0    0    0
[02:08:38.300]   939575     N    0    0    0
[02:08:39.148]   939787     N    0    0    0
[02:08:39.952]   939988     N    0    0    0
[02:08:40.764]   940191     N    0    0    0
[02:08:41.588]   940397     N    0    0    0
[02:08:42.440]   940610     N    0    0    0
[02:08:43.284]   940821     N    0    0    0
[02:08:44.120]   941030     N    0    0    0
[02:08:44.900]   941225     N    0    0    0
[02:08:45.684]   941421     N    0    0    0
[02:08:46.496]   941624     N    0    0    0
[02:08:47.348]   941837     N    0    0    0
[02:08:48.232]   942058     N    0    0    0
[02:08:49.120]   942280     N    0    0    0
[02:08:49.908]   942477     N    0    0    0
[02:08:50.644]   942661     N    0    0    0
[02:08:51.352]   942838     N    0    0    0
[02:08:52.056]   943014     N    0    0    0
[02:08:52.768]   943192     N    0    0    0
[02:08:53.496]   943374     N    0    0    0
[02:08:54.200]   943550     N    0    0    0
[02:08:54.900]   943725     N    0    0    0
[02:08:55.592]   943898     N    0    0    0
[02:08:56.288]   944072     N    0    0    0
[02:08:56.984]   944246     N    0    0    0
[02:08:57.676]   944419     N    0    0    0
[02:08:58.360]   944590     N    0    0    0
[02:08:59.040]   944760     N    0    0    0
[02:08:59.724]   944931     N    0    0    0
[02:09:00.412]   945103     N    0    0    0
[02:09:01.104]   945276     N    0    0    0
[02:09:01.820]   945455     N    0    0    0
[02:09:02.552]   945638     N    0    0    0
[02:09:03.280]   945820     N    0    0    0
[02:09:04.044]   946011     N    0    0    0
[02:09:04.840]   946210     N    0    0    0
[02:09:05.680]   946420     N    0    0    0
[02:09:06.528]   946632     N    0    0    0
[02:09:07.392]   946848     N    0    0    0
[02:09:08.272]   947068     N    0    0    0
[02:09:09.148]   947287     N    0    0    0
[02:09:10.056]   947514     N    0    0    0
[02:09:10.992]   947748     N    0    0    0
[02:09:11.932]   947983     N    0    0    0
[02:09:12.884]   948221     N    0    0    0
[02:09:13.860]   948465     N    0    0    0
[02:09:14.856]   948714     N    0    0    0
[02:09:15.860]   948965     N    0    0    0
[02:09:16.868]   949217     N    0    0    0
[02:09:17.876]   949469     N    0    0    0
[02:09:18.888]   949722     N    0    0    0
[02:09:19.888]   949972     N    0    0    0
[02:09:20.872]   950218     N    0    0    0
[02:09:21.856]   950464     N    0    0    0
[02:09:22.836]   950709     N    0    0    0
[02:09:23.800]   950950     N    0    0    0
[02:09:24.748]   951187     N    0    0    0
[02:09:25.708]   951427     N    0    0    0
[02:09:26.652]   951663     N    0    0    0
[02:09:27.520]   951880     N    0    0    0
[02:09:28.328]   952082     N    0    0    0
[02:09:29.116]   952279     N    0    0    0
[02:09:29.936]   952484     N    0    0    0
[02:09:30.792]   952698     N    0    0    0
[02:09:31.640]   952910     N    0    0    0
[02:09:32.424]   953106     N    0    0    0
[02:09:33.176]   953294     N    0    0    0
[02:09:33.944]   953486     N    0    0    0
[02:09:34.728]   953682     N    0    0    0
[02:09:35.540]   953885     N    0    0    0
[02:09:36.308]   954077     N    0    0    0
[02:09:37.060]   954265     N    0    0    0
[02:09:37.844]   954461     N    0    0    0
[02:09:38.676]   954669     N    0    0    0
[02:09:39.552]   954888     N    0    0    0
[02:09:40.412]   955103     N    0    0    0
[02:09:41.236]   955309     N    0    0    0
[02:09:42.124]   955531     N    0    0    0
[02:09:43.172]   955793     N    0    0    0
[02:09:44.220]   956055     N    0    0    0
[02:09:45.228]   956307     N    0    0    0
[02:09:46.224]   956556     N    0    0    0
[02:09:47.280]   956820     N    0    0    0
[02:09:48.348]   957087     N    0    0    0
[02:09:49.404]   957351     N    0    0    0
[02:09:50.460]   957615     N    0    0    0
[02:09:51.500]   957875     N    0    0    0
[02:09:52.532]   958133     N    0    0    0
[02:09:53.576]   958394     N    0    0    0
[02:09:54.608]   958652     N    0    0    0
[02:09:55.640]   958910     N    0    0    0
[02:09:56.664]   959166     N    0    0    0
[02:09:57.648]   959412     N    0    0    0
[02:09:58.624]   959656     N    0    0    0
[02:09:59.588]   959897     N    0    0    0
[02:10:00.552]   960138     N    0    0    0
[02:10:01.496]   960374     N    0    0    0
[02:10:02.444]   960611     N    0    0    0
[02:10:03.384]   960846     N    0    0    0
[02:10:04.320]   961080     N    0    0    0
[02:10:05.240]   961310     N    0    0    0
[02:10:06.160]   961540     N    0    0    0
[02:10:07.068]   961767     N    0    0    0
[02:10:07.940]   961985     N    0    0    0
[02:10:08.820]   962205     N    0    0    0
[02:10:09.708]   962427     N    0    0    0
[02:10:10.636]   962659     N    0    0    0
[02:10:11.520]   962880     N    0    0    0
[02:10:12.352]   963088     N    0    0    0
[02:10:13.144]   963286     N    0    0    0
[02:10:13.940]   963485     N    0    0    0
[02:10:14.740]   963685     N    0    0    0
[02:10:15.544]   963886     N    0    0    0
[02:10:16.336]   964084     N    0    0    0
[02:10:17.088]   964272     N    0    0    0
[02:10:17.832]   964458     N    0    0    0
[02:10:18.612]   964653     N    0    0    0
[02:10:19.416]   964854     N    0    0    0
[02:10:20.232]   965058     N    0    0    0
[02:10:21.032]   965258     N    0    0    0
[02:10:21.796]   965449     N    0    0    0
[02:10:22.556]   965639     N    0    0    0
[02:10:23.364]   965841     N    0    0    0
[02:10:24.260]   966065     N    0    0    0
[02:10:25.180]   966295     N    0    0    0
[02:10:26.052]   966513     N    0    0    0
[02:10:26.952]   966738     N    0    0    0
[02:10:27.932]   966983     N    0    0    0
[02:10:28.952]   967238     N    0    0    0
[02:10:29.944]   967486     N    0    0    0
[02:10:30.896]   967724     N    0    0    0
[02:10:31.864]   967966     N    0    0    0
[02:10:32.884]   968221     N    0    0    0
[02:10:33.912]   968478     N    0    0    0
[02:10:34.916]   968729     N    0    0    0
[02:10:35.948]   968987     N    0    0    0
[02:10:36.964]   969241     N    0    0    0
[02:10:37.972]   969493     N    0    0    0
[02:10:38.948]   969737     N    0    0    0
[02:10:39.900]   969975     N    0    0    0
[02:10:40.796]   970199     N    0    0    0
[02:10:41.676]   970419     N    0    0    0
[02:10:42.576]   970644     N    0    0    0
[02:10:43.472]   970868     N    0    0    0
[02:10:44.368]   971092     N    0    0    0
[02:10:45.272]   971318     N    0    0    0
[02:10:46.208]   971552     N    0    0    0
[02:10:47.140]   971785     N    0    0    0
[02:10:48.088]   972022     N    0    0    0
[02:10:49.032]   972258     N    0    0    0
[02:10:49.972]   972493     N    0    0    0
[02:10:50.908]   972727     N    0    0    0
[02:10:51.808]   972952     N    0    0    0
[02:10:52.656]   973164     N    0    0    0
[02:10:53.520]   973380     N    0    0    0
[02:10:54.416]   973604     N    0    0    0
[02:10:55.320]   973830     N    0    0    0
[02:10:56.224]   974056     N    0    0    0
[02:10:57.076]   974269     N    0    0    0
[02:10:57.872]   974468     N    0    0    0
[02:10:58.660]   974665     N    0    0    0
[02:10:59.448]   974862     N    0    0    0
[02:11:00.240]   975060     N    0    0    0
[02:11:01.048]   975262     N    0    0    0
[02:11:01.816]   975454     N    0    0    0
[02:11:02.544]   975636     N    0    0    0
[02:11:03.296]   975824     N    0    0    0
[02:11:04.064]   976016     N    0    0    0
[02:11:04.856]   976214     N    0    0    0
[02:11:05.664]   976416     N    0    0    0
[02:11:06.436]   976609     N    0    0    0
[02:11:07.196]   976799     N    0    0    0
[02:11:07.980]   976995     N    0    0    0
[02:11:08.788]   977197     N    0    0    0
[02:11:09.636]   977409     N    0    0    0
[02:11:10.436]   977609     N    0    0    0
[02:11:11.236]   977809     N    0    0    0
[02:11:12.060]   978015     N    0    0    0
[02:11:12.916]   978229     N    0    0    0
[02:11:13.812]   978453     N    0    0    0
[02:11:14.704]   978676     N    0    0    0
[02:11:15.560]   978890     N    0    0    0
[02:11:16.428]   979107     N    0    0    0
[02:11:17.340]   979335     N    0    0    0
[02:11:18.316]   979579     N    0    0    0
[02:11:19.244]   979811     N    0    0    0
[02:11:20.168]   980042     N    0    0    0
[02:11:21.172]   980293     N    0    0    0
[02:11:22.072]   980518     N    0    0    0
[02:11:22.880]   980720     N    0    0    0
[02:11:23.668]   980917     N    0    0    0
[02:11:24.508]   981127     N    0    0    0
[02:11:25.420]   981355     N    0    0    0
[02:11:26.328]   981582     N    0    0    0
[02:11:27.228]   981807     N    0    0    0
[02:11:28.120]   982030     N    0    0    0
[02:11:29.048]   982262     N    0    0    0
[02:11:30.048]   982512     N    0    0    0
[02:11:31.020]   982755     N    0    0    0
[02:11:31.984]   982996     N    0    0    0
[02:11:32.968]   983242     N    0    0    0
[02:11:33.976]   983494     N    0    0    0
[02:11:34.972]   983743     N    0    0    0
[02:11:35.952]   983988     N    0    0    0
[02:11:36.936]   984234     N    0    0    0
[02:11:37.916]   984479     N    0    0    0
[02:11:38.908]   984727     N    0    0    0
[02:11:39.892]   984973     N    0    0    0
[02:11:40.888]   985222     N    0    0    0
[02:11:41.888]   985472     N    0    0    0
[02:11:42.896]   985724     N    0    0    0
[02:11:43.900]   985975     N    0    0    0
[02:11:44.892]   986223     N    0    0    0
[02:11:45.848]   986462     N    0    0    0
[02:11:46.772]   986693     N    0    0    0
[02:11:47.688]   986922     N    0    0    0
[02:11:48.580]   987145     N    0    0    0
[02:11:49.472]   987368     N    0    0    0
[02:11:50.368]   987592     N    0    0    0
[02:11:51.252]   987813     N    0    0    0
[02:11:52.120]   988030     N    0    0    0
[02:11:52.932]   988233     N    0    0    0
[02:11:53.744]   988436     N    0    0    0
[02:11:54.600]   988650     N    0    0    0
[02:11:55.476]   988869     N    0    0    0
[02:11:56.340]   989085     N    0    0    0
[02:11:57.144]   989286     N    0    0    0
[02:11:57.904]   989476     N    0    0    0
[02:11:58.692]   989673     N    0    0    0
[02:11:59.520]   989880     N    0    0    0
[02:12:00.356]   990089     N    0    0    0
[02:12:01.172]   990293     N    0    0    0
[02:12:01.956]   990489     N    0    0    0
[02:12:02.700]   990675     N    0    0    0
[02:12:03.468]   990867     N    0    0    0
[02:12:04.276]   991069     N    0    0    0
[02:12:05.100]   991275     N    0    0    0
[02:12:05.960]   991490     N    0    0    0
[02:12:06.764]   991691     N    0    0    0
[02:12:07.580]   991895     N    0    0    0
[02:12:08.464]   992116     N    0    0    0
[02:12:09.416]   992354     N    0    0    0
[02:12:10.380]   992595     N    0    0    0
[02:12:11.304]   992826     N    0    0    0
[02:12:12.224]   993056     N    0    0    0
[02:12:13.148]   993287     N    0    0    0
[02:12:14.104]   993526     N    0    0    0
[02:12:15.044]   993761     N    0    0    0
[02:12:15.956]   993989     N    0    0    0
[02:12:16.860]   994215     N    0    0    0
[02:12:17.788]   994447     N    0    0    0
[02:12:18.740]   994685     N    0    0    0
[02:12:19.664]   994916     N    0    0    0
[02:12:20.564]   995141     N    0    0    0
[02:12:21.456]   995364     N    0    0    0
[02:12:22.336]   995584     N    0    0    0
[02:12:23.236]   995809     N    0    0    0
[02:12:24.120]   996030     N    0    0    0
[02:12:25.016]   996254     N    0    0    0
[02:12:25.932]   996483     N    0    0    0
[02:12:26.888]   996722     N    0    0    0
[02:12:27.860]   996965     N    0    0    0
[02:12:28.828]   997207     N    0    0    0
[02:12:29.776]   997444     N    0    0    0
[02:12:30.676]   997669     N    0    0    0
[02:12:31.580]   997895     N    0    0    0
[02:12:32.500]   998125     N    0    0    0
[02:12:33.420]   998355     N    0    0    0
[02:12:34.356]   998589     N    0    0    0
[02:12:35.240]   998810     N    0    0    0
[02:12:36.060]   999015     N    0    0    0
[02:12:36.876]   999219     N    0    0    0
[02:12:37.704]   999426     N    0    0    0
[02:12:38.548]   999637     N    0    0    0
[02:12:39.388]   999847     N    0    0    0
[02:12:40.192]  1000048     N    0    0    0
[02:12:40.960]  1000240     N    0    0    0
[02:12:41.748]  1000437     N    0    0    0
[02:12:42.628]  1000657     N    0    0    0
[02:12:43.404]  1000851     N    0    0    0
[02:12:44.164]  1001041     N    0    0    0
[02:12:44.920]  1001230     N    0    0    0
[02:12:45.644]  1001411     N    0    0    0
[02:12:46.352]  1001588     N    0    0    0
[02:12:47.064]  1001766     N    0    0    0
[02:12:47.816]  1001954     N    0    0    0
[02:12:48.632]  1002158     N    0    0    0
[02:12:49.464]  1002366     N    0    0    0
[02:12:50.276]  1002569     N    0    0    0
[02:12:51.140]  1002785     N    0    0    0
[02:12:52.076]  1003019     N    0    0    0
[02:12:53.032]  1003258     N    0    0    0
[02:12:53.972]  1003493     N    0    0    0
[02:12:54.896]  1003724     N    0    0    0
[02:12:55.856]  1003964     N    0    0    0
[02:12:56.828]  1004207     N    0    0    0
[02:12:57.808]  1004452     N    0    0    0
[02:12:58.812]  1004703     N    0    0    0
[02:12:59.824]  1004956     N    0    0    0
[02:13:00.840]  1005210     N    0    0    0
[02:13:01.872]  1005468     N    0    0    0
[02:13:02.908]  1005727     N    0    0    0
[02:13:03.916]  1005979     N    0    0    0
[02:13:04.880]  1006220     N    0    0    0
[02:13:05.856]  1006464     N    0    0    0
[02:13:06.820]  1006705     N    0    0    0
[02:13:07.768]  1006942     N    0    0    0
[02:13:08.728]  1007182     N    0    0    0
[02:13:09.712]  1007428     N    0    0    0
[02:13:10.684]  1007671     N    0    0    0
